X1SES,stX1HHNUMBER,stX1PAREDU,Cluster
0.3097,-0.275093538,-0.161471782,2
-1.3178,1.174880454,-1.617280868,2
-0.5285,1.174880454,-0.161471782,2
-0.0258,-1.000080533,0.56643276,0
-0.7751,-0.275093538,-0.889376325,2
0.8856,-0.275093538,0.56643276,0
-0.1779,-0.275093538,-0.889376325,2
0.4811,0.449893458,0.56643276,0
-0.7778,-0.275093538,-0.889376325,2
0.0513,-0.275093538,-0.889376325,2
0.0027,0.449893458,-0.889376325,2
-0.3332,0.449893458,-0.889376325,2
1.1947,-0.275093538,0.56643276,0
-0.0897,0.449893458,0.56643276,0
-0.6949,-0.275093538,-0.889376325,2
0.009,-1.725067529,0.56643276,0
0.7961,-0.275093538,0.56643276,0
0.4073,-0.275093538,0.56643276,0
0.2266,1.899867449,1.294337303,0
2.1428,-0.275093538,2.022241846,0
-0.7259,1.174880454,-0.889376325,2
-0.2245,1.174880454,-0.889376325,2
-0.0163,0.449893458,-0.889376325,2
-0.0372,-1.725067529,0.56643276,0
-0.7329,-1.000080533,-0.889376325,2
0.293,-0.275093538,0.56643276,0
0.827,0.449893458,0.56643276,0
0.1308,-1.000080533,-0.889376325,2
0.4273,-0.275093538,0.56643276,0
0.9682,-1.000080533,1.294337303,0
1.3658,-1.000080533,1.294337303,0
0.04,-0.275093538,0.56643276,0
-0.1942,3.34984144,-0.161471782,2
-0.7409,-0.275093538,-0.889376325,2
2.0218,0.449893458,2.022241846,0
0.911,-0.275093538,1.294337303,0
-0.8837,-0.275093538,-0.889376325,2
0.7572,0.449893458,0.56643276,0
1.84,1.174880454,2.022241846,0
-0.9323,-1.000080533,-1.617280868,2
1.1395,-0.275093538,1.294337303,0
-0.3554,-1.725067529,-0.889376325,2
-0.8507,-0.275093538,-1.617280868,2
-0.7898,-0.275093538,-1.617280868,2
-0.8023,-1.000080533,-0.889376325,2
-0.5464,-0.275093538,-0.161471782,2
-0.733,-0.275093538,-0.161471782,2
0.4433,0.449893458,0.56643276,0
0.8305,0.449893458,1.294337303,0
0.6776,1.174880454,1.294337303,0
-0.7751,-0.275093538,-0.889376325,2
1.1188,0.449893458,1.294337303,0
-1.029,0.449893458,-1.617280868,2
-8.0,-0.275093538,0.56643276,1
-0.5381,-0.275093538,-0.889376325,2
0.0476,-0.275093538,-0.161471782,2
0.1734,0.449893458,0.56643276,0
-0.5628,1.174880454,-0.889376325,2
0.7668,-0.275093538,2.022241846,0
-0.6363,-1.000080533,-0.889376325,2
-0.3254,-0.275093538,-0.889376325,2
0.6782,-0.275093538,0.56643276,0
-0.5089,0.449893458,-0.889376325,2
-0.2033,0.449893458,-0.889376325,2
1.0223,-0.275093538,1.294337303,0
0.5991,-0.275093538,1.294337303,0
-1.0449,0.449893458,-1.617280868,2
0.5505,1.899867449,-0.161471782,0
-0.9468,0.449893458,-0.889376325,2
-0.3442,0.449893458,-0.889376325,2
-0.2903,-1.000080533,-0.161471782,2
0.7006,1.174880454,0.56643276,0
1.1916,-0.275093538,0.56643276,0
0.0175,-0.275093538,-0.161471782,2
-1.0862,-1.000080533,-0.889376325,2
0.0324,-0.275093538,-0.161471782,2
-8.0,-0.275093538,-0.889376325,1
-0.9072,-0.275093538,-0.889376325,2
-0.6883,-1.000080533,-0.889376325,2
0.5511,-1.000080533,0.56643276,0
-0.4191,-1.000080533,-0.889376325,2
-0.5005,-1.725067529,-0.889376325,2
1.8724,0.449893458,2.022241846,0
-1.43,-0.275093538,-0.889376325,2
1.1229,-0.275093538,1.294337303,0
0.281,0.449893458,-0.889376325,2
1.7484,-0.275093538,2.022241846,0
-0.056,3.34984144,-0.161471782,2
0.3145,0.449893458,-0.161471782,2
-0.0765,0.449893458,0.56643276,0
1.4893,0.449893458,1.294337303,0
0.1587,-0.275093538,0.56643276,0
1.0979,-1.000080533,0.56643276,0
-0.9477,1.174880454,-1.617280868,2
1.1923,-0.275093538,2.022241846,0
-0.4046,-1.000080533,-0.889376325,2
-1.1394,4.799815432,-0.889376325,2
-0.6333,-1.000080533,-0.889376325,2
0.284,-1.000080533,-0.161471782,2
0.282,-1.725067529,0.56643276,0
-1.0862,-1.725067529,-0.889376325,2
-0.0153,-1.000080533,-0.889376325,2
-0.2477,0.449893458,-0.889376325,2
0.3724,0.449893458,0.56643276,0
-1.0605,2.624854445,-1.617280868,2
-0.2584,-1.000080533,-0.889376325,2
1.2968,-1.000080533,2.022241846,0
0.5939,0.449893458,1.294337303,0
2.3498,-0.275093538,2.022241846,0
-1.0419,0.449893458,-1.617280868,2
-0.2757,-1.725067529,0.56643276,0
-0.5671,-0.275093538,-0.889376325,2
0.942,-1.000080533,0.56643276,0
-8.0,-0.275093538,0.56643276,1
-1.0419,0.449893458,-1.617280868,2
-0.2033,-1.000080533,-0.889376325,2
-1.0832,-0.275093538,-1.617280868,2
0.3609,-0.275093538,-0.161471782,2
-0.4795,-0.275093538,-0.889376325,2
-1.1074,1.174880454,-0.889376325,2
-0.2324,0.449893458,-0.889376325,2
0.6971,1.174880454,-0.161471782,0
-0.6848,-1.000080533,-0.889376325,2
-0.5858,0.449893458,-0.889376325,2
-0.7156,0.449893458,-0.889376325,2
-0.3617,-1.000080533,-0.161471782,2
0.0341,-0.275093538,-0.889376325,2
0.7585,-0.275093538,0.56643276,0
0.4439,1.174880454,0.56643276,0
-0.5628,-0.275093538,-0.889376325,2
1.0579,-0.275093538,0.56643276,0
-1.3419,-0.275093538,-0.889376325,2
-1.3419,1.174880454,-0.889376325,2
-0.2033,1.174880454,0.56643276,0
-0.3699,0.449893458,-0.161471782,2
2.4319,-0.275093538,2.022241846,0
2.0087,-0.275093538,2.022241846,0
1.1372,-0.275093538,0.56643276,0
-0.4236,0.449893458,-0.889376325,2
-0.561,-0.275093538,-0.889376325,2
-0.3307,-0.275093538,-0.889376325,2
-1.4415,-1.725067529,-1.617280868,2
-0.5089,-1.000080533,-0.889376325,2
0.7485,-0.275093538,0.56643276,0
-0.7751,-0.275093538,-0.889376325,2
-0.6363,1.174880454,-0.889376325,2
1.3291,1.174880454,2.022241846,0
-0.1978,1.899867449,-0.889376325,2
-0.5671,1.899867449,-0.889376325,2
-0.7901,-1.000080533,-0.889376325,2
1.7112,-0.275093538,2.022241846,0
0.7955,-0.275093538,1.294337303,0
0.7876,-0.275093538,1.294337303,0
0.5251,-0.275093538,1.294337303,0
0.2938,-1.000080533,-0.161471782,2
-0.4399,-0.275093538,-0.161471782,2
0.0885,-1.725067529,-0.161471782,2
1.1596,1.899867449,1.294337303,0
0.7148,-1.000080533,1.294337303,0
-1.245,0.449893458,-0.889376325,2
-0.0594,0.449893458,-0.161471782,2
-0.3316,2.624854445,-1.617280868,2
1.7823,-0.275093538,2.022241846,0
-0.3612,3.34984144,-0.889376325,2
-0.3812,-1.000080533,0.56643276,0
0.8796,-1.000080533,1.294337303,0
0.4485,-0.275093538,0.56643276,0
-1.7157,-0.275093538,-1.617280868,2
0.8315,0.449893458,1.294337303,0
0.216,-0.275093538,-0.161471782,2
2.0497,0.449893458,2.022241846,0
-0.3684,-1.725067529,-0.889376325,2
1.0759,-0.275093538,0.56643276,0
-0.658,0.449893458,-0.889376325,2
-0.056,1.174880454,-0.889376325,2
0.2445,-0.275093538,0.56643276,0
0.2838,-0.275093538,-0.161471782,2
-0.0289,-1.000080533,-0.161471782,2
-0.6231,-0.275093538,-0.889376325,2
1.8196,1.174880454,2.022241846,0
1.3182,0.449893458,0.56643276,0
-0.7751,-1.000080533,-0.889376325,2
-0.3554,-1.725067529,-0.889376325,2
-0.2322,-0.275093538,-0.161471782,2
1.1603,-0.275093538,1.294337303,0
1.3672,-0.275093538,0.56643276,0
0.9547,0.449893458,1.294337303,0
-0.6212,1.174880454,-0.889376325,2
1.8667,-0.275093538,2.022241846,0
-0.1788,-0.275093538,1.294337303,0
0.5938,-0.275093538,0.56643276,0
-0.5402,-1.000080533,-0.889376325,2
-0.1918,1.174880454,-0.889376325,2
0.0374,-0.275093538,-0.889376325,2
-8.0,1.174880454,-0.889376325,1
-0.6949,-1.725067529,-0.889376325,2
1.7581,-1.000080533,2.022241846,0
1.4417,-0.275093538,1.294337303,0
1.5944,0.449893458,1.294337303,0
0.7814,-1.725067529,1.294337303,0
0.8453,0.449893458,0.56643276,0
-0.0947,-0.275093538,-0.889376325,2
-0.43,-1.000080533,-0.889376325,2
-0.6949,-1.000080533,-0.889376325,2
-0.4434,0.449893458,-0.889376325,2
-0.0422,-0.275093538,-0.161471782,2
1.1708,1.899867449,1.294337303,0
-0.652,-1.000080533,-0.161471782,2
0.2124,0.449893458,0.56643276,0
0.5269,0.449893458,0.56643276,0
0.2313,-0.275093538,0.56643276,0
0.7085,-1.000080533,0.56643276,0
-0.7751,-1.725067529,-0.889376325,2
1.8401,1.899867449,2.022241846,0
0.9099,-0.275093538,1.294337303,0
-0.4843,-0.275093538,-0.889376325,2
1.9005,-0.275093538,2.022241846,0
0.6311,-0.275093538,0.56643276,0
-0.2239,-1.000080533,-0.889376325,2
0.8023,-0.275093538,0.56643276,0
0.2697,-0.275093538,-0.161471782,2
-0.9952,-1.725067529,-0.889376325,2
1.97,-1.725067529,2.022241846,0
0.3223,-0.275093538,1.294337303,0
0.9255,1.899867449,0.56643276,0
-0.1652,-0.275093538,-0.161471782,2
0.7474,0.449893458,0.56643276,0
1.9611,1.174880454,2.022241846,0
-0.3554,1.174880454,-0.889376325,2
-0.9072,-0.275093538,-0.889376325,2
0.0275,-0.275093538,-0.889376325,2
1.0685,-1.000080533,1.294337303,0
-1.7157,1.174880454,-1.617280868,2
0.7814,1.899867449,1.294337303,0
-1.3419,-0.275093538,-0.889376325,2
-0.7751,-0.275093538,-0.889376325,2
-0.4012,0.449893458,-0.161471782,2
1.4842,-0.275093538,2.022241846,0
1.1565,0.449893458,1.294337303,0
0.5654,0.449893458,0.56643276,0
1.2394,-1.000080533,1.294337303,0
0.811,-1.725067529,0.56643276,0
1.0271,-0.275093538,1.294337303,0
-0.0924,-0.275093538,-0.889376325,2
-1.044,-1.000080533,-0.889376325,2
0.3344,-1.000080533,-0.161471782,2
-0.4075,1.174880454,-0.161471782,2
-0.1089,-1.000080533,-0.161471782,2
-0.5434,0.449893458,-0.161471782,2
0.06,1.174880454,-0.161471782,2
2.3261,1.174880454,2.022241846,0
-0.3796,-1.000080533,-0.161471782,2
-0.6333,-0.275093538,-0.889376325,2
-0.6899,1.174880454,-1.617280868,2
-0.056,-1.000080533,-0.889376325,2
-0.0117,-0.275093538,-0.889376325,2
0.7407,-0.275093538,0.56643276,0
-0.0197,0.449893458,-0.889376325,2
1.4704,-0.275093538,1.294337303,0
-0.7045,0.449893458,-0.889376325,2
0.2301,-0.275093538,0.56643276,0
-0.1276,0.449893458,0.56643276,0
-0.4973,-1.000080533,-0.161471782,2
-0.9031,0.449893458,-1.617280868,2
0.8559,0.449893458,0.56643276,0
0.5672,-1.725067529,1.294337303,0
0.2788,-0.275093538,-0.161471782,2
-0.4046,-1.000080533,-0.889376325,2
1.1559,-1.000080533,1.294337303,0
-0.3856,1.174880454,-0.161471782,2
1.1947,0.449893458,0.56643276,0
-0.4023,-1.725067529,-0.889376325,2
-0.4975,0.449893458,-0.889376325,2
0.0502,-1.000080533,-0.889376325,2
2.1748,-0.275093538,2.022241846,0
-1.0862,-0.275093538,-0.889376325,2
0.9578,-0.275093538,0.56643276,0
-0.1486,-0.275093538,-0.161471782,2
-0.0508,-0.275093538,-0.161471782,2
1.0058,0.449893458,-0.161471782,0
-0.6398,-1.000080533,-1.617280868,2
-1.2803,-1.725067529,-0.889376325,2
0.8683,-0.275093538,1.294337303,0
0.1252,1.899867449,0.56643276,0
-0.8893,-0.275093538,-0.889376325,2
0.0641,-1.000080533,-0.161471782,2
1.3771,-0.275093538,2.022241846,0
1.5122,-0.275093538,2.022241846,0
0.6833,-0.275093538,0.56643276,0
1.1547,-1.000080533,0.56643276,0
1.1615,-0.275093538,0.56643276,0
-1.1012,-1.000080533,-0.889376325,2
0.7564,-0.275093538,0.56643276,0
-0.2716,-0.275093538,-0.889376325,2
0.5136,-0.275093538,0.56643276,0
-0.6116,0.449893458,-0.889376325,2
-8.0,-0.275093538,-0.889376325,1
0.3355,-1.000080533,0.56643276,0
0.0232,2.624854445,-0.161471782,2
1.4051,-0.275093538,2.022241846,0
0.4979,-1.000080533,0.56643276,0
-0.0698,-1.000080533,-0.889376325,2
-1.2268,1.174880454,-1.617280868,2
-0.9992,0.449893458,-1.617280868,2
0.215,-1.725067529,-0.889376325,2
0.4092,-1.000080533,-0.161471782,2
-0.4103,-1.000080533,0.56643276,0
0.5577,-1.000080533,-0.161471782,0
1.5368,0.449893458,1.294337303,0
0.3709,-0.275093538,0.56643276,0
-0.9293,0.449893458,-0.889376325,2
0.3325,-0.275093538,-0.889376325,2
-1.3682,-1.725067529,-0.889376325,2
0.8328,-0.275093538,0.56643276,0
0.1586,1.174880454,0.56643276,0
-0.6865,-0.275093538,-0.889376325,2
0.5764,-0.275093538,0.56643276,0
1.7462,-1.000080533,2.022241846,0
0.5367,-0.275093538,-0.161471782,0
0.3659,-1.000080533,0.56643276,0
-1.5735,1.899867449,-1.617280868,2
0.5889,-0.275093538,0.56643276,0
0.5053,-0.275093538,0.56643276,0
-0.8285,-1.000080533,-0.889376325,2
-0.1996,-0.275093538,-0.889376325,2
1.0762,-0.275093538,0.56643276,0
1.4156,-1.000080533,1.294337303,0
0.3355,-1.725067529,0.56643276,0
0.2941,4.074828436,1.294337303,0
0.6389,-1.725067529,1.294337303,0
-8.0,-1.000080533,-0.161471782,1
0.5736,0.449893458,-0.161471782,0
0.0153,-0.275093538,-0.161471782,2
1.2773,-1.000080533,2.022241846,0
0.548,-0.275093538,1.294337303,0
-1.0215,1.174880454,-1.617280868,2
-0.1484,-0.275093538,-0.889376325,2
-0.7717,-1.000080533,-0.889376325,2
-0.5123,0.449893458,-0.889376325,2
-0.7997,1.174880454,-0.889376325,2
-0.8561,-0.275093538,-0.889376325,2
0.8851,0.449893458,0.56643276,0
-0.8602,4.799815432,-0.889376325,2
0.7362,-0.275093538,0.56643276,0
-0.4129,1.899867449,-0.889376325,2
-0.9394,-1.000080533,-0.889376325,2
0.9751,-0.275093538,0.56643276,0
1.1252,-0.275093538,1.294337303,0
0.3551,0.449893458,0.56643276,0
0.8943,-0.275093538,1.294337303,0
-0.1813,-1.000080533,-0.889376325,2
-0.1193,-1.000080533,-0.889376325,2
-0.5233,1.174880454,-1.617280868,2
0.9295,-0.275093538,0.56643276,0
0.8453,-0.275093538,0.56643276,0
-0.0109,-0.275093538,-0.889376325,2
-0.8794,1.174880454,-0.889376325,2
1.4787,-0.275093538,1.294337303,0
1.1419,-1.000080533,1.294337303,0
-0.6665,-1.725067529,-0.889376325,2
-1.147,-0.275093538,-0.889376325,2
-0.6504,-0.275093538,-0.889376325,2
0.6086,0.449893458,0.56643276,0
-0.5402,0.449893458,-0.889376325,2
-0.0855,-0.275093538,-0.161471782,2
-0.5465,1.174880454,-0.889376325,2
-1.0868,-1.000080533,-0.161471782,2
-1.0862,-0.275093538,-0.889376325,2
-0.363,-1.000080533,1.294337303,0
-0.0103,-1.725067529,-0.889376325,2
0.2764,1.174880454,-0.161471782,2
-0.735,-1.000080533,-0.889376325,2
0.6891,-1.000080533,0.56643276,0
1.0524,-1.000080533,1.294337303,0
-0.8179,1.899867449,-0.889376325,2
-0.7751,-1.725067529,-0.889376325,2
1.2754,0.449893458,2.022241846,0
-0.0422,0.449893458,-0.889376325,2
-0.2629,-0.275093538,-0.889376325,2
-0.5825,0.449893458,-0.889376325,2
0.5499,-0.275093538,0.56643276,0
-0.8132,-1.000080533,-0.889376325,2
0.1565,1.899867449,-0.161471782,2
0.055,0.449893458,0.56643276,0
0.2899,-0.275093538,-0.161471782,2
-1.4533,0.449893458,-1.617280868,2
-0.7626,0.449893458,-0.889376325,2
0.1292,0.449893458,-0.889376325,2
-0.4843,0.449893458,-0.889376325,2
-1.0772,2.624854445,-1.617280868,2
-0.9474,-1.000080533,-0.889376325,2
0.6185,-0.275093538,0.56643276,0
0.2344,-1.000080533,-0.161471782,2
-0.8718,1.174880454,-1.617280868,2
0.7427,-0.275093538,0.56643276,0
1.6922,-0.275093538,2.022241846,0
0.7558,-0.275093538,0.56643276,0
-0.4024,-0.275093538,-0.889376325,2
-0.3567,-0.275093538,-0.889376325,2
-0.601,-1.725067529,-0.889376325,2
-8.0,-0.275093538,0.56643276,1
1.6435,1.174880454,2.022241846,0
1.0979,-1.000080533,0.56643276,0
0.0291,-1.000080533,-0.889376325,2
0.1202,-0.275093538,-0.889376325,2
-0.1526,-0.275093538,-0.889376325,2
-0.1772,0.449893458,0.56643276,0
0.7719,0.449893458,-0.161471782,0
1.181,-0.275093538,1.294337303,0
-0.4584,-1.000080533,-0.889376325,2
0.012,-1.000080533,-0.889376325,2
0.6496,0.449893458,0.56643276,0
-0.0754,-0.275093538,0.56643276,0
0.79,-0.275093538,0.56643276,0
0.4472,1.174880454,0.56643276,0
0.21,1.174880454,0.56643276,0
-0.3203,-1.000080533,0.56643276,0
-1.6616,-1.000080533,-1.617280868,2
0.6901,-0.275093538,1.294337303,0
0.0187,-1.000080533,0.56643276,0
0.4202,-0.275093538,-0.161471782,2
-1.0772,-1.000080533,-1.617280868,2
0.5758,0.449893458,0.56643276,0
-0.1436,0.449893458,0.56643276,0
0.8902,1.899867449,0.56643276,0
0.3246,-0.275093538,0.56643276,0
1.2397,0.449893458,2.022241846,0
0.2685,1.174880454,1.294337303,0
-0.0412,1.174880454,-0.161471782,2
-0.7751,-1.725067529,-0.889376325,2
-0.5628,-1.725067529,-0.889376325,2
-0.7675,-0.275093538,-0.889376325,2
0.2926,-1.000080533,1.294337303,0
-1.3682,1.174880454,-0.889376325,2
-0.6592,-1.000080533,-0.889376325,2
-8.0,0.449893458,-0.889376325,1
0.7983,-0.275093538,1.294337303,0
-0.7022,-0.275093538,-0.889376325,2
-0.3312,-0.275093538,-0.161471782,2
1.402,-1.000080533,1.294337303,0
-0.6714,-1.000080533,-0.889376325,2
-1.3419,-1.725067529,-0.889376325,2
0.3547,-0.275093538,-0.161471782,2
0.526,-0.275093538,0.56643276,0
0.6544,-0.275093538,0.56643276,0
-0.5696,-0.275093538,-0.889376325,2
0.0014,0.449893458,-0.889376325,2
1.3019,-0.275093538,0.56643276,0
0.0469,-0.275093538,-0.161471782,2
-0.2591,-1.000080533,-0.161471782,2
-0.2066,-0.275093538,-0.889376325,2
2.1492,-0.275093538,2.022241846,0
-0.8103,-1.000080533,-0.889376325,2
1.5499,-0.275093538,1.294337303,0
1.0739,0.449893458,1.294337303,0
0.9659,0.449893458,0.56643276,0
-0.4257,-0.275093538,-0.889376325,2
-0.5981,-1.000080533,-0.889376325,2
-8.0,-1.000080533,-0.161471782,1
-0.5682,0.449893458,-0.889376325,2
-0.4795,-0.275093538,-0.889376325,2
0.5707,-0.275093538,1.294337303,0
-0.6714,0.449893458,-0.889376325,2
1.1169,0.449893458,1.294337303,0
-0.7751,-1.000080533,-0.889376325,2
1.6106,0.449893458,2.022241846,0
-0.0655,-0.275093538,-0.889376325,2
-0.0331,0.449893458,0.56643276,0
2.006,1.174880454,2.022241846,0
1.1569,0.449893458,0.56643276,0
-0.7751,0.449893458,-0.889376325,2
-0.6435,-0.275093538,-0.889376325,2
0.7182,0.449893458,0.56643276,0
-0.0489,-0.275093538,-0.889376325,2
-0.6004,-0.275093538,-0.889376325,2
-0.0378,-1.000080533,0.56643276,0
0.4466,-1.000080533,-0.161471782,2
0.9994,0.449893458,1.294337303,0
0.0705,-0.275093538,1.294337303,0
1.2751,-1.725067529,0.56643276,0
-8.0,-1.000080533,-1.617280868,1
0.5964,-0.275093538,0.56643276,0
-0.8408,0.449893458,-0.889376325,2
0.296,-0.275093538,1.294337303,0
0.1734,-0.275093538,0.56643276,0
-0.1431,-1.000080533,-0.889376325,2
-0.7592,1.174880454,-0.889376325,2
0.2677,-0.275093538,-0.889376325,2
1.0269,-0.275093538,0.56643276,0
-0.1664,1.174880454,-0.889376325,2
-0.482,-1.000080533,-0.889376325,2
-1.3682,-1.000080533,-0.889376325,2
0.3927,-0.275093538,0.56643276,0
-1.3071,-0.275093538,-1.617280868,2
-1.1135,1.899867449,-1.617280868,2
-0.6131,1.899867449,-0.889376325,2
-1.3077,-0.275093538,-1.617280868,2
2.2775,-0.275093538,2.022241846,0
0.7814,-0.275093538,1.294337303,0
0.1662,0.449893458,0.56643276,0
-0.3347,-0.275093538,-0.161471782,2
-1.3419,-1.000080533,-0.889376325,2
-0.5455,-0.275093538,-1.617280868,2
1.3333,-1.000080533,2.022241846,0
0.6719,-0.275093538,1.294337303,0
-1.43,-0.275093538,-0.889376325,2
-0.6655,0.449893458,-0.889376325,2
-0.2608,-1.725067529,-0.161471782,2
0.155,-0.275093538,-0.161471782,2
-1.6616,-1.000080533,-1.617280868,2
0.8313,-1.000080533,0.56643276,0
0.7599,-1.000080533,1.294337303,0
0.5848,-0.275093538,0.56643276,0
-1.0862,-0.275093538,-0.889376325,2
1.0708,1.899867449,2.022241846,0
-0.8837,-1.725067529,-0.889376325,2
-0.7264,-1.000080533,-0.889376325,2
1.0269,-0.275093538,0.56643276,0
0.1079,-0.275093538,0.56643276,0
0.1757,-1.000080533,-0.161471782,2
0.2899,-0.275093538,0.56643276,0
0.6593,1.174880454,0.56643276,0
-8.0,0.449893458,-0.889376325,1
-0.2082,1.174880454,0.56643276,0
0.466,-1.000080533,-0.161471782,2
1.022,1.899867449,1.294337303,0
-0.9638,1.899867449,-0.889376325,2
0.0332,-0.275093538,0.56643276,0
-0.3128,-1.000080533,-0.161471782,2
2.5668,-0.275093538,2.022241846,0
-0.5628,-1.000080533,-0.889376325,2
-0.6004,-1.000080533,-0.889376325,2
0.0997,-0.275093538,-0.161471782,2
-0.9474,1.174880454,-0.889376325,2
1.5292,0.449893458,1.294337303,0
-0.9189,0.449893458,-1.617280868,2
-0.0822,-1.000080533,-0.889376325,2
-0.6094,1.174880454,-0.889376325,2
0.7561,0.449893458,0.56643276,0
-0.0258,0.449893458,-0.161471782,2
2.0218,-0.275093538,2.022241846,0
0.7047,0.449893458,1.294337303,0
0.018,1.174880454,-0.889376325,2
0.5511,-0.275093538,0.56643276,0
0.5613,-0.275093538,1.294337303,0
-1.6616,-0.275093538,-1.617280868,2
0.4522,-1.000080533,0.56643276,0
0.3398,-0.275093538,0.56643276,0
1.144,0.449893458,0.56643276,0
-0.1528,-0.275093538,-0.889376325,2
0.459,2.624854445,0.56643276,0
-0.0197,1.174880454,-0.889376325,2
-0.4024,-0.275093538,-0.889376325,2
-1.1364,-0.275093538,-1.617280868,2
-1.1012,1.899867449,-0.889376325,2
-0.7156,3.34984144,-0.889376325,2
-0.5628,-0.275093538,-0.889376325,2
-1.0772,1.174880454,-1.617280868,2
2.0396,-0.275093538,2.022241846,0
0.0989,-1.000080533,0.56643276,0
0.5251,0.449893458,1.294337303,0
-0.4232,-0.275093538,-0.889376325,2
0.578,-0.275093538,-0.889376325,2
0.1164,1.174880454,-0.889376325,2
1.35,0.449893458,1.294337303,0
-0.5981,1.174880454,-0.889376325,2
-0.5803,-0.275093538,-0.889376325,2
1.1337,0.449893458,0.56643276,0
0.8453,0.449893458,0.56643276,0
-0.0636,0.449893458,-0.889376325,2
-8.0,1.899867449,3.478050932,1
-0.0327,-0.275093538,-0.889376325,2
1.2199,-0.275093538,1.294337303,0
0.8563,1.174880454,0.56643276,0
1.2038,-0.275093538,0.56643276,0
0.044,0.449893458,0.56643276,0
-8.0,0.449893458,-1.617280868,1
-0.8412,-1.725067529,-0.889376325,2
-0.4257,1.174880454,-0.889376325,2
-0.7709,0.449893458,-0.889376325,2
-1.3178,-0.275093538,-1.617280868,2
-0.4615,-0.275093538,-0.889376325,2
0.4161,-1.000080533,0.56643276,0
-0.3684,-0.275093538,-0.889376325,2
-0.5465,1.174880454,-0.889376325,2
-0.4267,1.899867449,-0.889376325,2
-0.4728,0.449893458,-0.889376325,2
2.2035,1.174880454,2.022241846,0
-0.4311,0.449893458,-0.889376325,2
-0.251,0.449893458,-0.161471782,2
0.9376,-1.000080533,2.022241846,0
1.7163,-0.275093538,1.294337303,0
1.4279,-0.275093538,2.022241846,0
-0.3173,-1.000080533,-0.889376325,2
0.0152,1.174880454,-0.889376325,2
-0.1235,-1.725067529,-0.889376325,2
0.2231,-0.275093538,1.294337303,0
-0.842,-1.000080533,-1.617280868,2
-0.2322,-1.000080533,-0.161471782,2
-0.1191,-1.000080533,-0.161471782,2
0.018,1.174880454,-0.889376325,2
0.3282,1.174880454,0.56643276,0
0.4682,-0.275093538,0.56643276,0
0.366,1.174880454,0.56643276,0
-0.6592,1.174880454,-0.889376325,2
-0.3695,-0.275093538,-0.889376325,2
0.9204,-0.275093538,0.56643276,0
-0.6032,-0.275093538,-0.889376325,2
-0.1864,-1.725067529,-0.161471782,2
-0.0524,1.174880454,-0.889376325,2
-1.0788,2.624854445,-0.889376325,2
-0.8794,-1.000080533,-0.889376325,2
-0.5163,0.449893458,-0.161471782,2
-0.6338,-1.000080533,-0.889376325,2
0.4957,-0.275093538,1.294337303,0
0.0872,-0.275093538,0.56643276,0
-0.0932,0.449893458,0.56643276,0
0.6088,1.174880454,-0.161471782,0
1.0926,-0.275093538,1.294337303,0
-1.3419,-0.275093538,-0.889376325,2
-0.6785,0.449893458,-0.889376325,2
0.9079,-1.725067529,0.56643276,0
0.5923,-0.275093538,-0.161471782,0
-0.1652,-0.275093538,-0.161471782,2
-1.6338,1.899867449,-1.617280868,2
-1.3184,3.34984144,-0.889376325,2
-1.3077,0.449893458,-1.617280868,2
1.1487,-0.275093538,1.294337303,0
0.5762,0.449893458,0.56643276,0
0.3745,-1.000080533,0.56643276,0
0.3722,-1.000080533,0.56643276,0
-1.1153,-0.275093538,-1.617280868,2
-0.7412,-1.725067529,-0.889376325,2
-0.2917,0.449893458,-0.889376325,2
0.1172,-1.000080533,-0.889376325,2
1.0553,-0.275093538,1.294337303,0
1.5276,-1.000080533,2.022241846,0
-0.8837,-1.000080533,-0.889376325,2
0.0964,-0.275093538,-0.161471782,2
-0.39,1.899867449,-0.889376325,2
0.2822,1.899867449,0.56643276,0
-0.5434,-1.000080533,-0.161471782,2
0.0885,-1.000080533,-0.161471782,2
-0.8507,2.624854445,-1.617280868,2
0.4781,2.624854445,1.294337303,0
0.2025,0.449893458,0.56643276,0
-0.6094,-1.000080533,-0.889376325,2
0.2697,0.449893458,-0.161471782,2
-0.4414,0.449893458,-0.161471782,2
-0.4843,-0.275093538,-0.889376325,2
-0.2554,-1.000080533,-0.889376325,2
0.5406,-0.275093538,-0.161471782,0
1.6208,-0.275093538,2.022241846,0
0.1473,0.449893458,-0.161471782,2
-0.1984,-1.000080533,-0.889376325,2
0.0417,-1.000080533,-0.161471782,2
0.8961,-0.275093538,1.294337303,0
0.7099,-0.275093538,-0.161471782,0
0.4344,-1.725067529,1.294337303,0
-0.9075,0.449893458,-0.889376325,2
-0.3332,-1.000080533,-0.889376325,2
0.94,-0.275093538,0.56643276,0
-0.8455,-1.725067529,-0.889376325,2
-0.2479,1.899867449,-0.889376325,2
0.2335,1.174880454,1.294337303,0
-0.0258,-0.275093538,-0.161471782,2
-0.0822,-0.275093538,-0.889376325,2
-0.7751,-1.725067529,-0.889376325,2
-0.4584,-1.000080533,-0.889376325,2
0.6165,-1.000080533,0.56643276,0
0.8502,-0.275093538,0.56643276,0
1.4233,0.449893458,0.56643276,0
-1.3274,1.174880454,-1.617280868,2
-0.3706,-1.000080533,-0.161471782,2
-0.3875,-0.275093538,0.56643276,0
-0.4605,1.899867449,-0.889376325,2
1.3904,-0.275093538,2.022241846,0
